text,label
"SPOILERS CONTAINED IN ORDER TO MAKE A OBSERVATION.<br /><br />Twenty years on from 1984, this film speaks loads about Prince's future in the music industry.<br /><br />There is a scene that sums up Prince's musical output of the last 10 years perfectly, which is if you took the best two songs off his last 10 albums you would have one fantastic album!<br /><br />The scene plays like this. Prince runs off to his dressing room after playing one song and the owner of the club enters the dressing room to give Prince an earful about his fall from grace during the 90's and putting out albums that only the most hardcore fans would be able to tolerate and support his artistry.<br /><br />Club owner- ""You're not packing them like you used to. The only person that digs your music is yourself!""<br /><br />Spooky huh! How about the musical underscore which makes Prince even more evil when he smacks Apollonia to the ground in two separate scenes! It gave me chills that that was not the only scene women where mistreated in this film.<br /><br />I'm all for the comedy sparring's between Morris Day and Jerome Benton as these two stole every scene they were in. But what was funny about throwing a woman into a trash can? That was plain nasty! The other nasty bit was the chalk outline of Prince's father on the floor thoughtfully provided by the Minnieapolis police, which causes Prince to go even more loony!! FANTASTIC!!<br /><br />Purple Rain is an entertaining film overall, as it is the soundtrack of Prince songs that boosts it's value by 110%. But then again the film gives us another theory on Prince and his music, as the film tells us that Prince's biggest song of the film is written by Wendy, lisa and Princes wife beating musical father!<br /><br />Are Prince and the filmmakers trying to tell us that Prince stole all his best songs from his father after finding his fathers music sheets of written songs? Maybe that is why Prince started to run out of steam during the 90's because he ran out of his fathers ideas???...........Hmmmm.....",1
"Bromwell High is a cartoon comedy. It ran at the same time as some other programs about school life, such as ""Teachers"". My 35 years in the teaching profession lead me to believe that Bromwell High's satire is much closer to reality than is ""Teachers"". The scramble to survive financially, the insightful students who can see right through their pathetic teachers' pomp, the pettiness of the whole situation, all remind me of the schools I knew and their students. When I saw the episode in which a student repeatedly tried to burn down the school, I immediately recalled ......... at .......... High. A classic line: INSPECTOR: I'm here to sack one of your teachers. STUDENT: Welcome to Bromwell High. I expect that many adults of my age think that Bromwell High is far fetched. What a pity that it isn't!",1
"I'm sorry, I had high hopes for this movie. Unfortunately, it was too long, too thin and too weak to hold my attention. When I realized the whole movie was indeed only about an older guy reliving his dream, I felt cheated. Surely it could have been a device to bring us into something deeper, something more meaningful.<br /><br />So, don't buy a large drink or you'll be running to the rest room. My kids didn't enjoy it either. Ah well.",0
I loved this excellent movie. Farrah Fawcett played the part phenomenally and with good heart. She plays a woman who is driven to extreme measures to protect herself and her friends after she is attacked by a stranger. After being rejected by the police she realizes she is on her own.<br /><br />Then one day when she at home alone the stranger breaks into her home and attacks her again. Not being about to call the police or get him out she is forced to spray him in the eyes and imprisons him in her fireplace.<br /><br />I think there is a need for a wake up call to the laws of the land. They are too easy on these criminals. It's time for more harsh punishments.,1
"The first hour of the movie was boring as hell. There is no suspense, no action, not even a plot. The movie went no where. I mean they could have made the movie in 15 min short film. Overall, the movie wasn't good at all, and I don't recommend it.",0
"""I didn't want this to get complicated, Leese. I have to assume she's gonna read that."" Fear takes flight at 30,000 feet in this taut, action thriller. An overnight flight to Miami quickly becomes a battle for survival when Lisa ( Rachel McAdams) realizes her seatmate ( Cillian Murphy) is planning to use her as part of a chilling assassination plot. As the minutes tick by, she's in a race against time to warn the potential victims before its to late.<br /><br />One of the many reasons I love this movie, is because of the chemistry between the two stars, McAdams and Murphy, who are also two of my top favorite actors. For example, the early scenes at the airport play more like a romantic comedy: two people keep running into each other.... I got to hand it to the two as well, for making a film like this work. Especially, Murphy's character.. Jackson who really seems to be sort of complicated in that way that he acts charming and innocent, yet he's trying to do his job and make Lisa feel trapped physically and mentally. I mean, in certain parts he really seems to be concerned for Lisa.<br /><br />A great thrill ride all the way through. A lot of films I would hate to see a prequel or a sequel about, but actually I wouldn't mind a prequel to this one, which would take place with Jackson surveilling Lisa. Favorite scene is probably that headbutt scene, because it was so unexpected. There was also that nice buildup to the famous 'pen' scene. When is she going to make her move? There was also that nice change in McAdam's Lisa, where she changed herself from being a victim into fighting back. I also loved the scene where she sits down in the food court and pretends to ask some ladies a survey about the food court. How great was Murphy with his whole weezing.....",1
"This movie had it all,action,comedy,heroics,and best of all some of the finest actors.Gunga Din will remain a classic to be enjoyed by all who like good movies.Excellent picture,i have it in my collection.",1
"Greetings again from the darkness. Remember all the ""What happened to Woody Allen?"" jokes? Even Mr. Allen poked fun at the fans who wanted him to continue making his same ""funny"" films. As with any great artist, Mr. Allen's craft evolved over the years and he lost some fans, while picking up others. Last year's masterpiece ""Matchpoint"" showed he is still every bit as relevant and poignant as he was in the days of ""Annie Hall"" and ""Manhattan"". What is most striking to us 40 plus year fans is that Mr. New York himself seems to have a bit of a crush on the mother country. Apparently he actually likes England!! While filming ""Matchpoint"", Mr. Allen became enamored with Scarlett Johansson and her real life spirit and sense of humor. This attraction motivated him to write his best comedy in years. Scarlett, while risking overexposure, must be given credit for not just picking films that cast her in some glamorous light. She is unafraid to look and act like a real person. In ""Scoop"", she flashes some real on screen comedy chops and, in many scenes, delivers the real punchline to Mr. Allen's straight man. Of course, any time Mr. Allen decides to put himself in front of the camera, he will get more than his share of one liners and social commentaries in - which is fine, because few do it better.<br /><br />Very nice support work from Ian McShane and Hugh Jackman. In fact, Mr. Jackman provides a few glimpses into why many of us thought him the best choice to replace Brosnan as the new Bond. As with most of Allen's films, the star is the script, not the actors. Although Scarlett delivers superbly here and is a nice contrast to the polished Allen and Jackman, what makes this one crackle is the dialogue ... especially the banter between Allen and Scarlett. If you are not a huge Woody the actor fan, fear not. He does limit his screen time and he is quite effective, except in two or three brief scenes that almost seem out of place. Another Woodman tradition is a sparkling musical background and ""Scoop"" is no exception ... especially the Strauss composition.<br /><br />""Scoop"" is a nice cross between ""Annie Hall"" and the best of the Marx Brothers films or the Cary Grant comedies. Yes it is an adult comedy, but it is actually very cute ... especially for a serial killer and talking ghost comedy!!",1
"I had high hopes for Troy and I am so bitterly disappointed. The film was directed so badly it made my stomach ache. The pacing was so slow, the dialogue laughable and the film - well apart from a nice fight scene between Achilles (Pitt) and Hector (Bana) - the rest was shallow.<br /><br />And why, oh why does Hollywood always insist on rewriting stories to fit 'consumer approval'. Agamemnon didn't die in Troy, the war lasted 10 years and Achilles was killed by Paris OUTSIDE the walls of Troy with an arrow to the ankle! It annoys me that such a classic story as this is turned into a soap.<br /><br />And don't even start me on the 'lack' of chemistry between Helen and Paris. She was the woman the war was fought over and it didn't even look as if the two of them cared a great deal about the other. No sparks, no emotion, no hope.<br /><br />I have to say in the films defence Brad Pitt, Eric Bana and Peter O' Toole acted very well with a bad script but that isn't enough to save this awful movie. <br /><br />Can anybody tell me where the £200 million budget went? Maybe in all the trees they used for the funeral pyres - where did they get all those trees?<br /><br />I am so disappointed it hurts.",0
"This movie was excellent. It details the struggle between a committed detective against the dedicated ignorance of the corrupted communist regime in Russia during the 80's. I give this movie high marks for it's no-holds-barred look into the birth and development of forensic investigation in a globally isolated (thanks to the ""Regime"") community. This is a graphic movie. It presents an unsensationalized picture of violence and it's tragic remains. Nothing is ""candy-coated"" with overdone blood or gore to separate us from the cruel reality on the screen. This movie is based on Russian serial killer Andrei Chikatilo. I'm familiar enough with the true story to have a very deep appreciation for how real they kept the film. It's not a comedy, but for those who appreciate dry and dark humor, this movie is a must-see.",1
"A weird, witty and wonderful depiction of family life! Writer Andrew Marshall has written something that is funny, foreboding and occasionally frightening! Yes, don't be fooled by 2point4 children's cheerful tune and bubbly characters; the show has a dark side, and at times can be quite chilling. And that's what's so good about the show, it's not just a simplistic sitcom where every character is a 2D comic device (the case with My Family). Instead the characters are fully rounded individuals that show the full roller-coaster of human emotions. The occasionally dark moments such as Bill being supposedly haunted by a curse and Ben waking up in a bizarre village are two examples of the show taking a surreal, dark turn, that help add a little depth. Of course the show is also incredibly funny, and is a guaranteed to make you smile. It's a real shame Eureka Video have stopped releasing this comical gold on DVD. Veoh.com is your last hope to get hold of episodes unavliable in the shops.",1
"As soon as I knew Keira Knighteley being in this flick, I said ""I have to watch this movie"". She's the undisputed main character, Domino, a bounty hunter. Her ""job"", as the ""no action"" scenes would teach us, reflects her rebel, violent attitude to life. I have to admit that it's the very first time that I watch an action movie whose most important scenes are the one in which the guns are far away from characters' hands. So, this stomped me a bit. Anyway, for all the John Woo's fans, there are helicopters falling down, explosions, gunfire as if it would rain, and a lovely Keira that shoots with two machine guns, one per hand. The cast is absolutely brilliant. Going beyond Keira, which in this movie is a real tomboy, pretty much different from the lovely action figure we're used to see, Mickey Rourke is back, with his usual slap-throwing face and his potent body. Christopher Walken makes his job pretty well, as a reality show producer.<br /><br />Let's go to the contents: this movie has a journalistic shape. The talk show scene is ""disgustingly"" real. Anyone that watched that load of . . . you-know-what, can tell that this is the air that you breath in those situations. As well as the producer, when Domino's mom says that the reality that should show Domino's life is ""trash; no offense"", he answers ""I don't take it like an offense"". This movie portrays a difficult life. Domino, coming from a world that didn't want her, Ed (Mickey Rourke), a bounty hunter ""not so bounty"", Choco (the third guy of the band), which family is (using Ed's words), ""the correctional institutes he's been"", and Alf, the driver/bomber coming from Afghanistan during the Russian occupation. This bunch of people represents in some way the humankind born ""without the shirt""; unlucky, violent, and with nothing to lose, excepts their (as they would consider) miserable lives. The intro of the movie says that it is ""inspired by true story . . . more or less"", so I couldn't possibly tell you how much of this stuff is true. Anyway, going beyond explosions and dozens of weapons (which could have been ""added"" to make the film easier to see, and be classified as an action movie), the characters' story is too realistic to be ""edulcorated"". <br /><br />The interaction between the characters is various, well studied, and definitely not boring. What hasn't convinced me so much is the role of the psychiatrist (Lucy Liu, sober as never in her acting career). It represents only the reason by which Domino starts telling her story (and that's a story). Probably, the only ""con"", in a movie with a lot of ""pros"". <br /><br />All in all: This isn't ""SWAT"". The characters are crafted; they have an identity, a shape. They have a name and a surname (not just ""Gamble"" and ""Street""). It's the case to say, it's the biography of a girl whose life went as fast as a bullet.",1
"A seemingly endless movie that really deserves a zero rating. The premise seems simple enough: Yentl, a girl interested in studying the Talmud, wants to go to school. But only boys are allowed to study, so after her father's death she decides to disguise herself as a boy to get in. She does and becomes close friends with Avigdor, who is to be married to a beautiful woman named Hadass. Hadass' family learns Avigdor's brother committed suicide, and the wedding is called off. Yentl, now calling herself Anschel, is then selected to marry Hadass. She does but it is never consummated. Yentl/Anschel and Avigdor go away for a few days, and Yentl/Anschel reveals her secret to him. The movie ends with Avigdor returning to (and marrying?) Hadass, and Yentl going to America to continue her studies although she will have to continue to do so in disguise.<br /><br />The plot above seems interesting at first for a movie over 2 hours long, but there are several things that ruin it. For starters, there is the constant SINGING. (I can already hear the critics shouting.) Yes, I know this is a musical so there are supposed to be lots of songs and dance numbers. But the movie could have been improved if it were directed and played without them. The songs become tedious after a while, and there isn't as much dancing as one would expect. Many of the songs are forgettable, with no real memorable lyrics, and those with any significance could easily have been substituted by a voice-over. Only one song stands out from the rest, ""Papa Can You Hear Me"". It is obvious that most of the others were deliberately placed so Streisand could simply have a reason to show off her vocal abilities every five to ten minutes. Chances are anyone who will see this film will already know what a superb singer and actress she is, so the songs really aren't necessary. <br /><br />Second, Streisand's makeup, which can be seen during her scenes as a man (the lipstick, enhanced lashes, and traces of blush are all obvious) makes it hard for the audience to believe in the Yentl/Anschel character, that she is actually serious, and fooling her new friends, colleagues, and even Hadass, into believing she is a man. Yet we are asked and expected to believe that very thing. There seems to be a contradiction, as her character talks, or rather sings, of how she doesn't think she can pull it off, but is surprised that everyone seems to be fooled because she is wearing men's clothing. This means that we are then expected to believe the other characters are so naive they can't see the other differences, such as her actions, which are clear giveaways. The facial differences alone cannot be included, as other characters in the film mention that some of their male relatives or friends didn't have a beard or other facial hair. Nevertheless, in the 1900s, if a woman dressed as a man, but wore as much makeup as Streisand's character did, and still tried to pass herself off as a man solely because she wore men's clothing, it would have been deemed unacceptable and caused an outrage. Chances are she would probably be forced to leave the town, or even the country. Therefore the ""feminine"" makeup on Streisand does not lend to the character's credibility, and only weakens the plot. If it was only applied to make Streisand look more beautiful, it should have been scrapped. <br /><br />Thirdly, when Yentl/Anschel herself reveals who she truly is toward the end, we are then asked to believe that the other characters are not as smart as Streisand's and only when they learn the ""truth"" do they become a little wiser. By now it becomes more and more apparent that the whole plot is so far fetched that it is nothing more than a custom-made vehicle for Streisand to fuel.<br /><br />Lastly, there are those who are fans of Streisand who will find no fault with this film, its plot, or the songs. To those I must respectfully disagree. While she has excellent vocal and acting abilities, I am not a ""fan"" of her style of singing. However, I have enjoyed many of her other features including musicals. There are even some songs of hers that I like, so I am not a ""hater"" nor have set out to bash her. I have written this review from an honest perspective, from someone who has tried their best to watch this movie - several times even - and has noted the problems within. If Streisand was interested in creating a great or even believable film, she could have done so here by not injecting her need to show off and prove how talented, beautiful and smart she is at nearly every turn. This movie does nothing more than hurt her abilities, make her appear self-absorbed, and thus turn the film into a laugh-fest unworthy of her fans or audience.",0
"Hollywood now has officially gone too far and I really hope that this travesty of a motion picture creates a genuine backlash against their crap machines, in spite of the good box office returns. If you are an industry person reading our comments looking for hints on what to do next, STOP. Stop making our TV shows into these repellent, stupid, money grubbing waste of time movies that suck. By doing so you are proving one thing: Hollywood is out of ideas, and going to see the movies they churn out only perpetuates the cycle of disgust. What's next -- You guys gonna go & ruin The Bionic Man??<br /><br />The film is just plain wrong, and manages to get the most stupid, simple fact of the show totally incorrect by forgetting (or ignoring) that Tom Wopat & John Schneider's Bo & Luke Duke were *REFORMED* moonshiners. They had been busted, learned their lesson, gone straight, and were there to help people and be good neighbors who just happened to shoot dynamite tipped arrows from hunting bows & drive like Steve McQueen. Denver Pyle's Uncle Jessie was also the moral center of the family, always insisting that the Boys do good, even at their own expense or embarrassment while he made sandwiches and coffee for when the chores were done. They always did the right thing and had a sort of earnest naiveté about them that was quite appealing. We wanted to be more like them than we were, sorta. My favorite gimmick from the show was how they always buckled their seat belts before roaring off, which was apparently too moral for this film.<br /><br />By transforming the Duke family into a pack of leering, wisecracking, criminally minded, redneck baiting, misogynistic losers the movie has no moral standpoint, where the show was all about how honest or incorruptible the Dukes were -- Are the Duke boys in this movie supposed to come off as good guys? I wanted to punch them both in the nose. They seem to have a lot of free time on their hands that could be spent doing chores back at the farm and end up pursuing less than noble ends, if not acting like a pair of 14 year old boys who haven't grown up. There should be no marijuana use, no gawking at buxom, nubile coeds & their breasts, no shenanigans involving the Brothers in da Hood. All of it looks like the work of a marketing consultant who took a poll at the mall of what 14 year old boys like to see in movies. The problem being that 14 year old boys cannot possibly remember the show, IMHO shouldn't be seeing this movie either, and the parents who might feel nostalgia for the show will be disgusted by what the writers, director & producers did to our collective memories just to part us from our money, which is exactly how I feel. What were they thinking???<br /><br />And boy did they *EVER* get Daisy wrong. Jessica Simpson all dolled up like a Pamela Anderson mall slut may be the only reason for anyone to see this disgrace, but you can service your needs just fine downloading some promotional stills of her, printing them up & pinning them to the wall in a restroom. She is hardly in the film at all (which is the movie's only saving grace), and the ten minutes or so they used her was STILL excessive. Catherine Bach's Daisy may have had the same kind of shorts, and long legs that make people feel funny just looking at her, but the Daisy she played was a *PERSON*. The pratfalls she elicited by simply being who she was had an almost natural ring to it. She remains one of the most outrageously sexy pop culture icons ever created but there was somebody at home. And most importantly she was a sweet, caring person who couldn't help it if the guys went Ga Ga over her.<br /><br />By contrast, Jessica Simpson appears phony, contrived, made up, costumed, posed, aloof, bored, out of place, and I don't think she even looks that great in the outfit. She doesn't look like a person but a plot device, conjured up during a deal with someone representing her agent. Ms. Simpson would be well advised to fire that person immediately and pretend like the whole thing never even happened. Whatever the joke was, she isn't in on it and is disgracefully exploited for T&A. If that's all she wants from her career, executive produce the sequel if only to ensure yourself enough screen time at least, because this effort was just pathetic.<br /><br />The bottom line is SKIP IT. For the cost of two tickets and a Slurpee to go you can pick up one of Warner Bros. excellent box set collections of the original shows on DVD and the entire family can watch them together. That was why it worked. The only real purpose I can see in the film might be it's future use as an interrogation tool at Guantanamo Bay. Twenty minutes of this & they'll be singing a choir.<br /><br />1/10, and I mean it. And STAY THE HELL AWAY FROM THE BIONIC MAN, you schnooks.",0
"There's enough star power in THE HOUSE OF SPIRITS to create another galaxy, yet the final product is pretty debatable. The film and its messages are very noble, and I think perhaps most would agree with them. (Liberal Democracy good, violent fascist regime bad; open-mindedness good, racism bad, etc). Unfortunately, we're battered from head to toe with these, and as much subtlety is used as I've described them. <br /><br />Ultimately, we are left watching very noble people without any flaws squaring off with nasty cretins who have no redeeming qualities. It radiates with all the suspense of a badly orchestrated ""pro"" wrestling match.<br /><br />Jeremy Irons plays the patron, a man of many contradictions. Meryl Streep as his gifted bride and Glenn Close, as her sister in law. When the camera stays with these folks, the movie tends to move, and is quite enjoyable. Unfortunately, THE HOUSE OF SPIRITS engages with simply way too many subplots, and characters pop up and out of the picture like shooting gallery targets. We don't get to know them, hence we don't get to care for them. The result is boredom. <br /><br />If Bille August, the director and screenwriter (from Isabel Allende's book) had either lengthened the film or snipped a few characters, this film might have worked completely. As it stands, it was a nice try, with nice messages, and a bonecrushing yawnfest.<br /><br />Not recommended.",0
"1/10 and that's only because I don't go lower with my ratings.<br /><br />skip this ""movie"" and wait for the last movie of the ""Trilogy"", don't buy or rent it. trust me you won't be missing a thing. the Architect brings no new info: _(spoiler)_ there have been more NEO's before him, he's like nr.6 or something. you could already figure something like that out from the first movie: Agent Smith telling us the first Matrix created didn't work because it was too perfect. Trinity died and Neo's ""love"" brought her back, where have I seen this before ? Oh right in the first movie the roles where reversed ! same as the action-scenes nothing new just with more opponents. the Action-scene (the 20+ ships) in the BIG battle which we didn't see (maybe in Revolutions ?), betrayed by someone (hmmmm, maybe the guy holding the knife who wanted to stab Neo?!) who pushed the EGM-button to soon.<br /><br />all in all a shameless ploy to make money (especially off the guys who went to see it more then once), which evidently worked like a charm.",0
"Having grown up in Texas, and less than 15 miles from what used to be Gilley's, I can tell you that this movie is nauseating. The majority of Texans do not live like this movie indicates. The plot is weak, and the fake accents are amusing, and it reinforces the stereotypical image that all Texans are beer drinking, honky-tonkin', rednecks. The horribly fake Texas accents is what kills it for me. True, there is a certain Texas twang to most Texans' accents, but these people overdo it. You can't get someone from New Jersey and Ohio to do Texas accents. It just doesn't work. John Travolta should have stuck to disco-dancing or the 50s. Debra Winger was more convincing as Wonder Girl than she is as a Texan.",0
"One the whole, this movie isn't perfect. It doesn't 'hang well' together as the story line is basically a bunch of hooks to hang jokes.<br /><br />Some of these jokes are a little 'too 80s' and tend to date the picture.<br /><br />But some of these jokes are classic.<br /><br />You know a movie has something special when you and your friends still reference silly quotes from it over 2 decades later.<br /><br />Plus, there are a bunch of familiar faces; Michael Keaton, Danny Devito, Joe Piscapo, Peter Boyle, Marilu Henner, Maureen Stapleton, Bob Eubanks, Griffin Dunne, and one of the last roles of Alan Hale Jr., the Skipper from Gilligan's Island.<br /><br />Also, there are some great absurdist moments, like when Johnny is labelling the puppies with a pricing gun, or the Pope making an appearance in Johnny's neighborhood. Also, the scene where the fake priest makes up a lot of words in Latin is excellent. (""Summa cum laude, magna cum laude, the radio's too louda... Post meridian, ante meridian, uncle meridian"").<br /><br />Other Classic Scenes include Ramone Maroney butchering the English language Danny Devito urging Griffin Dunne to 'Play Ball' Peter Boyle thinking he lost his manhood The fake VD movie<br /><br />This movie is no home run. But like 'Porky's', it has enough classic comedy bits to make it memorable.",1
"I am really surprised that this movie get a ranking like this! I haven't seen such a bad movie for years.Omg this was a really bad movie. Splatter, is not enough to describe the unnecessary (nearly funny) blood scenes). If you didn't like hostel2 or Wolf Creek or Halloween (2007) ..well this is 10 time worse. The story remind me RL Stine goosebumps.!<br /><br />I can't tell about the acting since the script was so terrible.Cliché all the time. (why i must write 10lines? i never understood this.)<br /><br />==Here comes spoilers==<br /><br />The story is about a butcher killing people all the time in metro. We are talking about thousands of killings and no one gets notice. Actually those people are just missing. And There is the good guy that tries to solve the mystery (well there is no mystery for us because we know from the beginning the bad guy) and as usual no one believes him! what a surprise! In the end he puts butcher clothes and fights to death with the killer butcher!",0
"I'm not sure what Diane Silver was thinking when she was making this movie, but it obviously had nothing to do with Richard Wright's novel, which the movie is based on.<br /><br />We read the novel this past summer for AP English 12, and just watched the film. During periodic note-taking and checking of the clock, I contemplated the chances of being struck by lightning. Of course, the sky was completely clear, and I was forced to watch the rest of the movie... and then write a 5-paragraph essay on it.<br /><br />Wright's novel discussed very real themes, of the mind of a killer and the psychology behind it. Silver's movie turned a murderer into a victim, which is NOT what Wright wanted (see: ""How Bigger was Born"" 454).<br /><br />I'm going to make this short and sweet: if you want to leave your consciousness, in Raphael Lambert's words, unsullied, skip the movie and read the book. The 1986 adaptation is not thought-provoking material.<br /><br />... ::sigh:: Now I have to write the essay.",0
"This movie is a bad attempt to make original fans feel complete. The one thing people have forgotten is the fact that the reason the original won such acclaim, was strictly do to the fact that it was supposed to make you feel incomplete.<br /><br />This movie makes me want to go to the washroom. I am not a negative type of guy, but man the acting in this flick is.... no comment. The plot was a bad reflection of the life of Carlito Brigante and I am sorry to have had two hours of my time and my money wasted on this flick. I still love the original and will do my best not to let this movie ruin my opinion about it.",0
"OK. Not bad movie making if it were from an original script. BUT IT IS NOT!<br /><br />Which part of ""in this story there are no women, except for Foulata and Gagoola"" introduction by Haggard did the producers, directors and writers not understand? I mean, it is pretty plain English. I understood it at age 10!. The beauty of KSM is that it contains a spectacular description of three different worlds, the colonial Africa, the unforgiving desert and Kukuanaland, a hidden and isolated kingdom. That should be more than enough for even the most mediocre of producers to work with. But, nooo, they have to throw ""romance"" into it. Pathetic. Suggestion to all you poor souls who actually thought this would be close to the book. Give it up. Until a Peter Jackson wannabe comes along and ""does it right"" you may as well keep re-reading the tome. BTW, there is a sequel book (actually a pre-quel) called Allan's wife. It gives background to the story of Quatermain. It is a bit creepy but good.",0
"You believe in God or you don't. You believe in Jesus or you don't. You believe He is the Son of God or you don't. The choice is up to you.<br /><br />Director Denys Arcand has really done everything he could to bring back Jesus to a mere historic figure, social worker, son of two humans, instead of the Son of God the Holy Spirit and Mary, Who opened Heaven again for us. Encouraging the Big Bang, a world come from evolution, instead of seeing the beauty of creation. The film depicts a theologian bringing some ""modern findings"" to the actor who plays Jesus in the Passion Play, who happily incorporates them in his play.<br /><br />The depicted priest who runs the sanctuary where the Passion Play is performed in Montreal has a sexual relation with one of the female players of the Passion Play instead of showing his love for God through celibacy. More often than not the director's abhorrence of the Church is clearly visible.<br /><br />The director has tried to make a parallel between Jesus' life and the Passion Play actor's life. This is an admirable attempt, but depicting the Resurrection with the transplantation of the Passion Play actor's organs in other bodies signifies how the director thinks about Jesus.<br /><br />My opinion is not important, God's opinion is, but I wouldn't want to stand in the shoes of the director and actors when standing before Jesus' throne.",0
"Not to be confused with the above average supernatural thriller ""The Sentinel"". The Sentinel was a big bore of a movie for me, not delivering the consistent action, a couple of critics promised on the back. To me it seemed like everyone was Halfassing it, and only there to make some quick cash, because this felt very much like a made for TV film. The Sentinel is a rehash of several better films, like ""In The Line Of Fire"" this does not have any originality in it, and watching Michael Douglas run around, felt kinda silly in my opinion. The Main problem besides it's unoriginality, had to be the poor pace. I often got distracted while trying to view this movie, while looking how much run time was left, more then once. Not only the miscasting with Eva Longoria, who couldn't convince worth a lick.<br /><br />Performances. Michael Douglas is usually a dependable actor, here is obviously going through the motions. He does not convince as a man on a run, or a secret agent. His chemistry with Bassinger, was also off. I'm a big fan of Kiefer Sutherland, but here he is only OK, nothing more then that. He tries to come across as a gruff, but managed to be more bland then anything else, and to be honest, he didn't seem that interested. Eva Longoria Parker is pretty mediocre. She does not convince in her role, and was pure eye candy. Kim Basinger is pretty terrible as the 1st lady. She looks bored to tears, and her role is a throw away, more then anything else. Martin Donovan has a big part in the end, but not enough to matter for me.<br /><br />Bottom line. The Sentinel is yet, another political thriller, that bored me to tears. It's too old, too tired, and most importantly the lack of effort sucked. Not recommended.<br /><br />4/10",0
"I thought I was going to watch a scary movie.. and ended up laughing all the way throughout the movie. In the scene where the human transformed to a werewolf I thought they was kidding. Todays computer games have ten times better animations. Low budget, is a fitting comment. I would recommend Wolf (1994) with Jack Nicholson for a good werewolf movie. It has good special effects as they should be (human transforming to werewolf). Unless you wish to have good laugh I would not recommend you to watch this movie. This movie is a joke.",0
When a small glob of space age silly putty lands on earth it soon begins consuming earthlings and putting on weight. The only part of this senseless drivel that I enjoyed was all the cool classic cars. This dog had so many holes it could be sliced and sold for swiss cheese. This thing actually made 20 million bucks? And McQueen's salary was 3K? All were vastly overpaid. The 'monster' looked a lot like a large beanbag and the 'teens' looked as though they could have children approaching their teen-age years. And those blasts from the shotgun; sounded like a pellet rifle with a sound suppressor. The ending was pitifully trite; obviously the producers were leaving the door open for a sequel....and there were many. Thumbs down.,0
"I'm not kidding about that summary and vote! The video distributors have packaged this as just another typical '80s werewolf movie, but it is in fact the greatest parody of the horror genre that you can imagine, having done for the horror movie what ""Blazing Saddles"" did for the western. I have seen plenty of comedies - good, bad, stupid, weird, etc. (usually walking away unimpressed), and I think that comedy must be the most difficult genre for filmmakers and actors to work in - it takes just the right kind of touch to make things successful, and part of that is having good ideas. ""Full Moon High"" is bulging with good ideas - so many, in fact, that it can easily put the Zucker/Abrams team of ""Airplane"" and ""Naked Gun"" to shame. One of the best of these is the very presence of Ed McMahon in a starring role as a John Birch-style right-wing crackpot. The jokes, non-sequiturs, wisecracks and word-play are literally non-stop and everything, including the kitchen sink, has been thrown in. The ironic tone is very similar to that of ""Back to the Future."" <br /><br />Some people (i.e. almost every reviewer here) must have been turned off by the spirit of anarchy here, but I almost died of laughter, and this is one of those movies in which you never know what kind of insane situation will transpire next. Since B-movie extraordinaire Larry Cohen had not made a straight comedy before this, one gets the sense that he was making up for lost time by including any joke he or his collaborators could think of. If Mel Brooks had made this, the critics would have labelled it a comic masterpiece, but because it was made by Cohen, it has been dismissed as schlock. Critical reviews have called this movie too ""silly."" SILLY? What is a comedy supposed to be - serious?! Anyway, I laughed out loud more for this movie than any other I can think of. Cohen makes fun of everyone - himself included, with plenty of references to his usual brand of low-rent film-making; he and the actors must have had a complete blast making this.<br /><br />The humor is very Mel Brooks-ish, and anyone who loves Jewish humor or watches a lot of B-movies (especially horror) will love this. Trust me: the movie isn't too hard to find, and as long as you accept it for what it is - a roller-coaster of belly laughs with no pretense of social value whatsoever - then you'll truly enjoy it!!<br /><br />One sidenote: this movie should somehow go down in history as the one thing Bob Saget ever starred in (albeit briefly) that was actually funny.",1
"This was a gem. Amazing acting from the leads Liam Cunningham, Orla Brady and all the supporting cast. The movie raises a subject not only pertinent to Ireland and Irish history but to many communities around the world and many marriage units within those communities. With intensity and sincerity the movie shows how the religious convictions and traditions drove a wedge on a loving and passionate family. The title ""Love divided"" couldn't capture it any better. Even though it was a true story and happening in Ireland of the 50th seeing how the life of the whole village erodes and ""pogroms"" are starting reminded me of Russian history. The intolerance and prejudice are still too powerful in the world and unfortunately it's deeply hidden inside the human nature. Just like in the movie the Liam Cunningham's character says ""the hatred had always been there under the surface"". It was interesting to watch the moral choices people were making in this story. Also the character of a catholic priest and what happened to him in the end of the story was quite meaningful. The story however gives hope that love of two people can conquer everything and love makes us better, stronger. Liam Cunningham's character goes through the whole transformation in the course of the story becoming a man he always wanted to be. Again acting is a top notch. Story is fast-paced. Irish countryside is as beautiful as ever. Highly recommended.",1
"Is this the movie??? Is this what Indians are trying to show?? I think this is one more effort from a sick-minded director to turn down Pakistani soldiers and in fact country....but what we Pakistani's know that we are always ahead of India in every part of our lives...not only in armed counters.<br /><br />Well...this is bad filmed as that of Border in early 1997...and director and writer just tried to overcome a shame of defeat in Kargil by Pakistani armed forces, by creating films like these..<br /><br />One thing is very clear...Whenever there will be an encounter between Pakistan and India....we will win....!!! So Mr. Dutta try to make some good movies instead of Nonsense movies like this",0
